Instance_Name,Number_Of_Customers,Number_Of_Hotels,Objective_Value,Sum_of_Trips,Penalties,Hotel_Fees,Max_Trip_Length,Number_Of_Trips,Prize,Time,Trace
test,3,2,1070,970,0,100,600,2,2000,0.0005612373352050781,[1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070]
rc101_1,10,2,235,235,0,0,235,1,1000,0.002398967742919922,[235, 235, 235, 235, 235, 235, 235, 235, 235, 235]
pr8_1,30,2,102153,2153,0,100000,1774,2,3000,0.09637117385864258,[102273, 102273, 102192, 102192, 102192, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153]
eil51_1,50,1,405,347,58,0,347,1,719,0.207381010055542,[494, 494, 494, 494, 461, 461, 461, 461, 461, 457, 457, 457, 457, 457, 457, 405, 405, 405, 405, 405, 405, 405, 405, 405, 405, 405]
berlin51_1,51,10,909649,9649,0,900000,1146,10,5100,0.06729936599731445,[909748, 909748, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649]
berlin52_2,51,10,7390,5888,440,1062,1257,6,1336,0.0863487720489502,[8196, 8196, 8196, 8196, 8196, 7767, 7767, 7767, 7767, 7767, 7767, 7727, 7727, 7727, 7727, 7727, 7390, 7390, 7390, 7390, 7390, 7390, 7390, 7390, 7390, 7390, 7390]
berlin52_3,51,10,6343,4812,887,644,1148,5,889,0.07539510726928711,[6464, 6464, 6464, 6464, 6464, 6416, 6416, 6416, 6416, 6416, 6416, 6412, 6412, 6412, 6412, 6412, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343]
rc101_2,100,6,701822,1822,0,700000,234,8,10000,0.12267708778381348,[701837, 701837, 701836, 701836, 701836, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822]
rc101_3,100,6,1002,681,99,222,240,3,2803,1.2299566268920898,[1540, 1540, 1516, 1516, 1516, 1504, 1504, 1503, 1503, 1503, 1503, 1377, 1377, 1376, 1376, 1376, 1372, 1372, 1371, 1371, 1371, 1371, 1371, 1371, 1062, 1058, 1058, 1050, 1050, 1050, 1050, 1047, 1047, 1033, 1033, 1033, 1033, 1033, 1033, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002]
pr8_2,144,6,307196,7196,0,300000,1965,4,14400,2.1264567375183105,[307748, 307748, 307555, 307554, 307554, 307554, 307234, 307234, 307202, 307202, 307202, 307202, 307202, 307202, 307202, 307202, 307202, 307202, 307200, 307196, 307196, 307196, 307196, 307196, 307196, 307196, 307196, 307196, 307196, 307196]
gil250_1,249,1,101694,1694,0,100000,1184,2,9086,6.244312047958374,[101802, 101802, 101765, 101765, 101765, 101751, 101751, 101750, 101750, 101750, 101750, 101727, 101727, 101727, 101727, 101727, 101721, 101721, 101721, 101721, 101721, 101721, 101720, 101720, 101720, 101720, 101720, 101720, 101720, 101720, 101720, 101720, 101716, 101716, 101694, 101694, 101694, 101694, 101694, 101694, 101694, 101694, 101694, 101694, 101694]
gil262_1,249,13,4901,1889,2006,1006,319,6,10100,6.027415752410889,[5763, 5763, 5762, 5762, 5762, 5759, 5759, 5759, 5759, 5353, 5344, 5344, 5341, 5341, 5341, 5336, 5336, 5336, 5336, 5256, 5256, 5256, 5256, 5256, 5233, 5233, 5233, 5233, 5189, 5178, 5178, 5178, 5178, 5178, 5178, 4907, 4907, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 4905, 4902, 4901, 4901, 4901, 4901, 4901, 4901, 4901, 4901, 4901, 4901, 4901]
a280_1,279,10,703576,3576,0,700000,496,8,27900,6.008737802505493,[703818, 703818, 703684, 703682, 703682, 703682, 703621, 703621, 703615, 703615, 703615, 703615, 703615, 703615, 703615, 703615, 703615, 703608, 703603, 703603, 703596, 703596, 703596, 703596, 703596, 703596, 703596, 703596, 703596, 703596, 703576, 703576, 703576, 703576, 703576, 703576, 703576, 703576, 703576, 703576, 703576]
