Instance_Name,Number_Of_Customers,Number_Of_Hotels,Objective_Value,Sum_of_Trips,Penalties,Hotel_Fees,Max_Trip_Length,Number_Of_Trips,Prize,Time,Trace
test,3,2,1070,970,0,100,600,2,2000,0.0004801750183105469,[1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070, 1070]
rc101_1,10,2,235,235,0,0,235,1,1000,0.0021424293518066406,[235, 235, 235, 235, 235, 235, 235, 235, 235, 235]
pr8_1,30,2,102153,2153,0,100000,1774,2,3000,0.06200838088989258,[102273, 102273, 102192, 102192, 102192, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153, 102153]
eil51_1,50,1,413,349,64,0,349,1,713,0.2355341911315918,[494, 494, 494, 494, 461, 461, 461, 461, 461, 457, 457, 457, 457, 457, 457, 447, 441, 441, 441, 441, 428, 415, 415, 415, 415, 415, 415, 413, 413, 413, 413, 413, 413, 413, 413, 413, 413, 413]
berlin51_1,51,10,909649,9649,0,900000,1146,10,5100,0.05884552001953125,[909748, 909748, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909745, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649, 909649]
berlin52_2,51,10,7944,6441,441,1062,1313,6,1335,0.09272050857543945,[8196, 8196, 8196, 8196, 8196, 8022, 8022, 8022, 8022, 7985, 7985, 7985, 7985, 7985, 7985, 7978, 7978, 7978, 7978, 7946, 7946, 7946, 7946, 7946, 7944, 7944, 7944, 7944, 7944, 7944, 7944, 7944, 7944, 7944, 7944]
berlin52_3,51,10,6343,4812,887,644,1148,5,889,0.07096362113952637,[6464, 6464, 6464, 6464, 6464, 6416, 6416, 6416, 6416, 6416, 6416, 6412, 6412, 6412, 6412, 6412, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343, 6343]
rc101_2,100,6,701822,1822,0,700000,234,8,10000,0.12822580337524414,[701837, 701837, 701836, 701836, 701836, 701823, 701823, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822, 701822]
rc101_3,100,6,1108,677,209,222,240,3,2693,1.4776289463043213,[1540, 1540, 1523, 1523, 1523, 1506, 1506, 1504, 1504, 1504, 1504, 1390, 1380, 1380, 1380, 1378, 1378, 1378, 1378, 1378, 1378, 1239, 1226, 1226, 1193, 1193, 1193, 1193, 1180, 1180, 1180, 1180, 1180, 1180, 1152, 1150, 1150, 1141, 1141, 1141, 1132, 1132, 1132, 1132, 1130, 1130, 1130, 1130, 1130, 1130, 1116, 1116, 1116, 1116, 1108, 1108, 1108, 1108, 1108, 1108, 1108, 1108, 1108, 1108, 1108]
pr8_2,144,6,307219,7219,0,300000,1965,4,14400,1.6395187377929688,[307744, 307744, 307554, 307554, 307554, 307232, 307232, 307225, 307225, 307225, 307225, 307225, 307225, 307225, 307225, 307225, 307225, 307223, 307219, 307219, 307219, 307219, 307219, 307219, 307219, 307219, 307219, 307219, 307219]
gil250_1,249,1,101719,1719,0,100000,1192,2,9083,4.659943580627441,[101802, 101802, 101764, 101764, 101764, 101753, 101753, 101753, 101753, 101724, 101724, 101724, 101724, 101724, 101723, 101723, 101723, 101723, 101723, 101723, 101722, 101722, 101722, 101722, 101722, 101719, 101719, 101719, 101719, 101719, 101719, 101719, 101719, 101719, 101719, 101719]
gil262_1,249,13,5009,1873,2130,1006,320,6,9976,6.207797527313232,[5767, 5767, 5762, 5762, 5762, 5759, 5759, 5759, 5759, 5399, 5370, 5370, 5369, 5369, 5369, 5363, 5363, 5363, 5363, 5332, 5332, 5332, 5332, 5332, 5303, 5303, 5303, 5303, 5259, 5248, 5248, 5247, 5247, 5247, 5247, 5223, 5223, 5223, 5223, 5223, 5223, 5137, 5108, 5108, 5107, 5107, 5107, 5101, 5101, 5086, 5086, 5086, 5086, 5050, 5050, 5050, 5047, 5047, 5047, 5047, 5047, 5047, 5025, 5022, 5022, 5022, 5022, 5022, 5022, 5022, 5022, 5022, 5022, 5010, 5009, 5009, 5009, 5009, 5009, 5009, 5009, 5009, 5009, 5009, 5009]
a280_1,279,10,703555,3555,0,700000,496,8,27900,4.6665427684783936,[703842, 703842, 703682, 703682, 703682, 703629, 703629, 703603, 703603, 703603, 703603, 703603, 703603, 703603, 703603, 703603, 703575, 703575, 703575, 703575, 703575, 703575, 703575, 703575, 703575, 703575, 703555, 703555, 703555, 703555, 703555, 703555, 703555, 703555, 703555, 703555, 703555]
