type,saw_policy,population_size,random_k,alpha,beta,rho,p,local_information,min_max_ant_system,termination_criterion,iteration,instance,starting-time
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,1,1,0.24,0.25,objective_value,True,400,0,test,20230103:12:30:55,[1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4;1501093.4]
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,1,1,0.24,0.25,objective_value,True,400,1,rc101_1,20230103:12:31:34,[221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1;221123730.1]
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,1,1,0.24,0.25,objective_value,True,400,2,pr8_1,20230103:12:32:49,[3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442;3155159487.442]
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,1,1,0.24,0.25,objective_value,True,400,3,pr8_2,20230103:12:39:11,[20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72;20101722379.72]
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,1,1,0.24,0.25,objective_value,True,400,4,berlin52_1,20230103:12:41:23,[27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583;27193437260.536583]
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,1,1,0.24,0.25,objective_value,True,400,5,rc101_2,20230103:12:45:52,[4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0;4837484482.0]
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),50,5,1,1,0.24,0.25,objective_value,True,400,6,a280_1,20230103:13:00:09,[29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767;29220838636.87767]
