Instance_Name,Number_Of_Customers,Number_Of_Hotels,Objective_Value,Sum_of_Trips,Penalties,Hotel_Fees,Max_Trip_Length,Number_Of_Trips,Prize,Time,Trace

rc101_1,10,2,235,235,0,0,235,1,1000,359.8915967941284,[8.90020202020202; 9.917171717171717; 18.9810101010101; 23.472727272727273; 22.111919191919192; 16.095353535353535; 7.238383838383839; 6.488888888888889; 5.220606060606061; 5.626262626262626; 5.267474747474748; 6.44040404040404; 5.99919191919192; 4.962020202020202; 4.303030303030303; 4.467474747474747; 4.857373737373737; 6.12; 5.026666666666666; 4.98020202020202; 5.913131313131313; 7.3397979797979795; 8.006868686868687; 6.396767676767677; 4.073131313131313; 4.185858585858586; 6.566868686868687; 3.7377777777777776; 3.2323232323232323; 2.2852525252525253; 3.7995959595959596; 5.2456565656565655; 3.9296969696969697; 2.112323232323232; 2.684848484848485; 3.8088888888888888; 5.312323232323232; 3.891717171717172; 2.368080808080808; 2.4484848484848483; 4.268686868686869; 6.101818181818182; 4.199191919191919; 2.368080808080808; 2.2852525252525253; 4.036363636363636; 5.655353535353536; 3.9672727272727273; 2.368080808080808; 3.0755555555555554; 3.184242424242424; 5.676363636363637; 4.025858585858586; 2.2852525252525253; 2.112323232323232; 3.5450505050505052; 5.949090909090909; 4.3680808080808085; 2.368080808080808; 2.368080808080808; 3.6363636363636362; 5.4905050505050506; 3.7664646464646463; 2.112323232323232; 2.2852525252525253; 3.776969696969697; 5.66060606060606; 3.824242424242424; 3.2323232323232323; 2.368080808080808; 3.437979797979798; 5.511919191919192; 3.608080808080808; 2.2852525252525253; 2.684848484848485; 4.319191919191919; 5.807676767676767; 3.814949494949495; 2.2; 2.602020202020202; 4.38989898989899; 6.113131313131313; 4.076363636363636; 2.2852525252525253; 2.368080808080808; 4.351111111111111; 5.480808080808081; 4.304242424242425; 3.1551515151515153; 2.766060606060606; 3.852929292929293; 5.718383838383838; 3.852929292929293; 2.368080808080808; 2.684848484848485; 3.897373737373737; 5.993939393939394; 3.968080808080808; 2.8448484848484847; 2.2852525252525253; 3.8965656565656563; 6.3987878787878785; 3.84; 2.368080808080808; 2.2; 3.6654545454545455; 6.081212121212121; 3.9345454545454546; 2.2852525252525253; 2.766060606060606; 4.064242424242424; 6.267474747474748; 4.162424242424242; 3.3070707070707073; 2.4484848484848483; 3.9163636363636365; 5.792323232323232; 4.662222222222222; 2.4484848484848483; 2.368080808080808; 3.8496969696969696; 5.901818181818181; 4.143434343434343; 2.2; 2.2; 4.112323232323233; 5.614545454545454; 3.788686868686869; 2.2; 2.2; 3.7745454545454544; 5.413333333333333; 3.9337373737373738; 2.4484848484848483; 2.4484848484848483; 3.811717171717172; 5.28969696969697; 3.644040404040404; 2.2; 2.2; 3.815757575757576; 6.035555555555556; 3.8682828282828283; 2.8448484848484847; 2.368080808080808; 3.6973737373737374; 5.242424242424242; 3.7462626262626264; 2.2852525252525253; 2.2852525252525253; 4.156363636363636; 6.078787878787879; 4.230707070707071; 2.368080808080808; 2.4484848484848483; 3.8408080808080807; 6.498181818181818; 4.204040404040404; 2.6751515151515153; 2.5264646464646465; 4.581010101010101; 5.643636363636364; 3.875959595959596; 2.368080808080808; 2.4484848484848483; 3.7454545454545456; 5.189494949494949; 4.145858585858586; 2.601212121212121; 2.2852525252525253; 4.7709090909090905; 5.143434343434343; 3.6016161616161617; 2.5264646464646465; 2.5264646464646465; 4.934949494949495; 5.484040404040404; 3.698989898989899; 2.2852525252525253; 2.4484848484848483; 3.4246464646464645; 6.078787878787879; 3.9357575757575756; 2.2852525252525253; 2.2852525252525253; 3.6606060606060606; 6.379393939393939; 4.704646464646465; 2.4484848484848483; 2.368080808080808; 3.561212121212121; 5.354747474747475; 4.923636363636364; 2.2852525252525253; 2.5264646464646465; 4.014141414141414; 5.782626262626263; 3.8274747474747475; 2.684848484848485; 2.368080808080808; 3.6892929292929293; 5.176969696969697; 4.145050505050505; 2.2852525252525253; 2.5264646464646465; 3.9066666666666667; 6.366060606060606; 3.6565656565656566; 2.2852525252525253; 2.368080808080808; 3.9882828282828284; 5.8274747474747475; 3.743030303030303; 2.112323232323232; 2.112323232323232; 3.8254545454545457; 5.466666666666667; 3.9983838383838384; 2.602020202020202; 2.2; 4.117575757575757; 6.446060606060606; 3.848888888888889; 2.368080808080808; 2.4484848484848483; 4.137777777777778; 6.65979797979798; 3.695757575757576; 2.684848484848485; 3.5903030303030303; 4.124848484848485; 6.39959595959596; 3.7284848484848485; 2.5264646464646465; 2.602020202020202; 4.01050505050505; 5.428282828282828; 3.9167676767676767; 2.4484848484848483; 2.368080808080808; 3.625050505050505; 5.535757575757576; 3.681616161616162; 2.602020202020202; 2.2852525252525253; 3.578181818181818; 5.146262626262626; 3.5503030303030303; 2.601212121212121; 2.112323232323232; 4.302222222222222; 5.545050505050505; 3.9486868686868686; 2.4484848484848483; 2.5264646464646465; 3.4686868686868686; 4.514747474747475; 3.791919191919192; 2.8448484848484847; 3.066666666666667; 4.416161616161616; 5.536969696969697; 3.8941414141414143; 2.368080808080808; 2.601212121212121; 3.5317171717171716; 5.187474747474748; 3.591111111111111; 2.4484848484848483; 2.684848484848485; 3.981010101010101; 5.52; 4.086868686868687; 2.4484848484848483; 2.6751515151515153; 4.058989898989899; 5.325252525252525; 3.942222222222222; 2.2852525252525253; 2.368080808080808; 3.4424242424242424; 5.9935353535353535; 3.915151515151515; 2.2852525252525253; 2.2; 4.223030303030303; 5.634747474747475; 3.8193939393939393; 2.5264646464646465; 2.4484848484848483; 3.6004040404040403; 6.581414141414141; 4.053737373737373; 2.684848484848485; 2.368080808080808; 4.074343434343434; 5.478383838383839; 3.6173737373737374; 2.112323232323232; 2.2; 4.421818181818182; 5.682020202020202; 3.844040404040404; 2.368080808080808; 2.602020202020202; 4.077575757575757; 5.864242424242424; 3.5797979797979798; 2.2852525252525253; 2.2; 3.5026262626262628; 5.401616161616162; 4.327676767676768; 2.4484848484848483; 2.368080808080808; 3.778989898989899; 5.658181818181818; 3.8804040404040405; 2.368080808080808; 2.515151515151515; 4.718383838383838; 5.521616161616161; 3.7183838383838386; 2.5264646464646465; 2.2852525252525253; 3.804040404040404; 5.657373737373737; 3.7806060606060607; 2.368080808080808; 2.368080808080808; 4.062222222222222; 5.591111111111111; 3.7604040404040404; 3.610909090909091; 2.5264646464646465; 4.487676767676768; 5.189494949494949; 3.945858585858586; 2.368080808080808; 2.2; 3.7373737373737375; 5.024646464646465; 4.103838383838384; 2.9212121212121214; 2.4484848484848483; 4.204040404040404; 5.58989898989899; 3.7907070707070707; 2.112323232323232; 2.6751515151515153; 4.249292929292929; 5.932929292929293; 5.044848484848485; 2.4484848484848483; 2.4484848484848483; 4.103434343434343; 5.045656565656565; 3.546666666666667; 2.368080808080808; 2.766060606060606; 3.7535353535353537; 5.725252525252525; 3.941818181818182; 2.4484848484848483; 2.4484848484848483; 3.570909090909091; 5.47070707070707; 4.214545454545455; 2.368080808080808; 2.2; 3.5272727272727273; 5.61010101010101; 3.7244444444444444; 2.5264646464646465; 2.368080808080808; 3.902222222222222; 6.094141414141414; 4.293737373737374; 2.601212121212121; 2.2852525252525253; 3.3834343434343435; 5.718787878787879; 4.145858585858586; 2.368080808080808; 2.2852525252525253; 3.918787878787879; 5.477171717171717; 3.578989898989899; 2.2; 2.368080808080808; 3.7822222222222224; 5.56929292929293; 4.265454545454546; 2.684848484848485; 2.112323232323232; 3.7066666666666666; 5.548686868686869; 4.247272727272727; 2.2852525252525253; 2.4484848484848483; 4.378181818181818]

