Instance_Name,Number_Of_Customers,Number_Of_Hotels,Objective_Value,Sum_of_Trips,Penalties,Hotel_Fees,Max_Trip_Length,Number_Of_Trips,Prize,Time,Trace
test,3,2,1280,480,800,0,480,1,1000,0.0002808570861816406,[1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280]
test,3,2,1280,480,800,0,480,1,1000,0.00027823448181152344,[1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280]
test,3,2,1280,480,800,0,480,1,1000,0.00032329559326171875,[1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280, 1280]
berlin52_1,51,10,1110939,10939,0,1100000,1146,12,5100,0.061719417572021484,[1111807, 1111807, 1111807, 1111807, 1111807, 1111807, 1111807, 1111489, 1111489, 1111489, 1111489, 1111489, 1111489, 1111489, 1111489, 1110942, 1110942, 1110939, 1110939, 1110939, 1110939, 1110939, 1110939, 1110939, 1110939, 1110939, 1110939, 1110939]
rand_21,289,13,4559,2361,757,1441,319,8,11326,3.755946636199951,[4727, 4727, 4713, 4713, 4713, 4698, 4698, 4697, 4697, 4697, 4697, 4652, 4647, 4647, 4640, 4640, 4640, 4640, 4640, 4634, 4634, 4634, 4634, 4634, 4634, 4607, 4607, 4607, 4607, 4607, 4562, 4562, 4562, 4562, 4562, 4562, 4562, 4562, 4559, 4559, 4559, 4559, 4559, 4559, 4559, 4559, 4559, 4559, 4559]
